Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
20024033749,1344,2086,,,,,,,,,,"0,000","5,952",Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
20024407506,1344,2123,,,,,,,,,,"0,000","5,952",Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
20033394028,1376,2160,,,,,,,,,,"0,000","5,814",Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
20033937512,1344,2197,,,,,,,,,,"0,000","5,952",Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
20034415940,1376,2234,,,,,,,,,,"0,000","5,814",Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
20034690978,1376,2271,,,,,,,,,,"0,000","5,814",Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
20034997920,1344,2308,,,,,,,,,,"0,000","5,952",Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
20035299037,1344,2345,,,,,,,,,,"0,000","5,952",Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memcpy Host-to-Device]
20035578427,2528,2507,,,,,,,,,,"0,209","82632,782",Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
20035597179,2528,2511,,,,,,,,,,"0,209","82632,782",Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
20035614363,2496,2515,,,,,,,,,,"0,197","78769,226",Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
20035630811,2464,2519,,,,,,,,,,"0,197","79792,177",Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
20035663419,2432,2523,,,,,,,,,,"0,098","40421,032",Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
20035679195,2495,2527,,,,,,,,,,"0,111","44325,384",Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
20035694554,2432,2531,,,,,,,,,,"0,098","40421,032",Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
20035710266,2432,2535,,,,,,,,,,"0,098","40421,032",Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
20035773402,2464,2556,,,,,,,,,,"0,098","39896,089",Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
20035790202,2432,2560,,,,,,,,,,"0,098","40421,032",Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
20035982360,2432,2564,,,,,,,,,,"0,098","40421,032",Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
20036005176,2464,2568,,,,,,,,,,"0,098","39896,089",Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
20036858129,2528,2587,,,,,,,,,,"0,209","82632,782",Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
20036891793,11264,2591,,,,,,,,,,"0,197","17454,465",Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,,14,[CUDA memcpy Host-to-Device]
20036931313,3648,2593,32,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
20036936913,3584,2594,32,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
20036941905,3584,2595,32,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
20036965905,2816,2599,,,,,,,,,,"0,197","69818,057",Device,Device,NVIDIA A100-SXM4-40GB (0),1,,15,[CUDA memcpy Device-to-Device]
20036983376,2496,2601,,,,,,,,,,"0,209","83692,302",Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
20036997040,3712,2603,32,1,1,256,1,1,28,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyChunk2Data(const MemChunk *, const int *, double *, bool)::[lambda(int) (instance 1)]>(T1, int)"
20037002256,3648,2604,32,1,1,256,1,1,28,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyChunk2Data(const MemChunk *, const int *, double *, bool)::[lambda(int) (instance 1)]>(T1, int)"
20037007184,3616,2605,32,1,1,256,1,1,28,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyChunk2Data(const MemChunk *, const int *, double *, bool)::[lambda(int) (instance 1)]>(T1, int)"
20037038768,6592,2607,8,1,1,1,32,1,146,"0,000","0,016",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void vector_fft_r2c<(unsigned int)32, EPT<(unsigned int)32>, (unsigned int)32, (unsigned int)8, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)"
20037046736,6272,2608,8,1,1,1,32,1,146,"0,000","0,016",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void vector_fft_r2c<(unsigned int)32, EPT<(unsigned int)32>, (unsigned int)32, (unsigned int)8, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)"
20037054288,6368,2609,8,1,1,1,32,1,146,"0,000","0,016",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void vector_fft_r2c<(unsigned int)32, EPT<(unsigned int)32>, (unsigned int)32, (unsigned int)8, (padding_t)0, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)"
20037183215,3552,2614,18,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
20037188335,3552,2615,18,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
20037193135,3552,2616,18,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
20037313614,3520,2622,16,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
20037318350,3552,2623,16,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
20037323310,3520,2624,16,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
20037346029,2689,2628,,,,,,,,,,"0,098","36557,783",Device,Device,NVIDIA A100-SXM4-40GB (0),1,,15,[CUDA memcpy Device-to-Device]
20037362318,3231,2631,8,1,1,256,1,1,32,"0,008","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void transpose_readWrite_alignment_kernel<double2, double2, (int)1, (bool)0, (int)5, (int)4, (int)4>(cublasTransposeParams<T2>, const T1 *, T1 *, const T2 *)"
20037367181,3168,2634,8,1,1,256,1,1,32,"0,008","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void transpose_readWrite_alignment_kernel<double2, double2, (int)1, (bool)0, (int)5, (int)4, (int)4>(cublasTransposeParams<T2>, const T1 *, T1 *, const T2 *)"
20037371597,3200,2637,8,1,1,256,1,1,32,"0,008","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void transpose_readWrite_alignment_kernel<double2, double2, (int)1, (bool)0, (int)5, (int)4, (int)4>(cublasTransposeParams<T2>, const T1 *, T1 *, const T2 *)"
20037381421,2496,2639,,,,,,,,,,"0,197","78769,226",Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
20037396013,3264,2642,8,1,1,256,1,1,32,"0,008","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void transpose_readWrite_alignment_kernel<double2, double2, (int)1, (bool)0, (int)5, (int)4, (int)4>(cublasTransposeParams<T2>, const T1 *, T1 *, const T2 *)"
20037400621,3232,2645,8,1,1,256,1,1,32,"0,008","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void transpose_readWrite_alignment_kernel<double2, double2, (int)1, (bool)0, (int)5, (int)4, (int)4>(cublasTransposeParams<T2>, const T1 *, T1 *, const T2 *)"
20037405165,3264,2648,8,1,1,256,1,1,32,"0,008","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void transpose_readWrite_alignment_kernel<double2, double2, (int)1, (bool)0, (int)5, (int)4, (int)4>(cublasTransposeParams<T2>, const T1 *, T1 *, const T2 *)"
20037409837,3584,2650,16,1,1,256,1,1,28,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyChunk2Data(const MemChunk *, const int *, double *, bool)::[lambda(int) (instance 1)]>(T1, int)"
20037414829,3648,2651,16,1,1,256,1,1,28,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyChunk2Data(const MemChunk *, const int *, double *, bool)::[lambda(int) (instance 1)]>(T1, int)"
20037419693,3616,2652,16,1,1,256,1,1,28,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyChunk2Data(const MemChunk *, const int *, double *, bool)::[lambda(int) (instance 1)]>(T1, int)"
20037424653,3648,2653,16,1,1,256,1,1,28,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyChunk2Data(const MemChunk *, const int *, double *, bool)::[lambda(int) (instance 1)]>(T1, int)"
20037429677,3616,2654,16,1,1,256,1,1,28,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyChunk2Data(const MemChunk *, const int *, double *, bool)::[lambda(int) (instance 1)]>(T1, int)"
20037434605,3616,2655,16,1,1,256,1,1,28,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyChunk2Data(const MemChunk *, const int *, double *, bool)::[lambda(int) (instance 1)]>(T1, int)"
20037462828,5696,2658,4,1,1,4,32,1,62,"0,000","0,008",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void vector_fft<(unsigned int)32, EPT<(unsigned int)8>, (unsigned int)32, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)"
20037469901,4960,2660,4,1,1,4,32,1,62,"0,000","0,008",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void vector_fft<(unsigned int)32, EPT<(unsigned int)8>, (unsigned int)32, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)"
20037476205,4960,2662,4,1,1,4,32,1,62,"0,000","0,008",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void vector_fft<(unsigned int)32, EPT<(unsigned int)8>, (unsigned int)32, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)"
20037487532,3520,2665,16,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
20037492460,3552,2666,16,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
20037497228,3552,2667,16,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
20037516972,3552,2671,16,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
20037521900,3552,2672,16,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
20037526796,3520,2673,16,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
20037545740,2656,2677,,,,,,,,,,"0,098","37012,046",Device,Device,NVIDIA A100-SXM4-40GB (0),1,,15,[CUDA memcpy Device-to-Device]
20037560684,3168,2680,4,1,1,256,1,1,32,"0,008","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void transpose_readWrite_alignment_kernel<double2, double2, (int)1, (bool)0, (int)5, (int)4, (int)4>(cublasTransposeParams<T2>, const T1 *, T1 *, const T2 *)"
20037565164,3168,2683,4,1,1,256,1,1,32,"0,008","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void transpose_readWrite_alignment_kernel<double2, double2, (int)1, (bool)0, (int)5, (int)4, (int)4>(cublasTransposeParams<T2>, const T1 *, T1 *, const T2 *)"
20037569708,3264,2686,4,1,1,256,1,1,32,"0,008","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void transpose_readWrite_alignment_kernel<double2, double2, (int)1, (bool)0, (int)5, (int)4, (int)4>(cublasTransposeParams<T2>, const T1 *, T1 *, const T2 *)"
20037629067,3136,2689,4,1,1,256,1,1,32,"0,008","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void transpose_readWrite_alignment_kernel<double2, double2, (int)1, (bool)0, (int)5, (int)4, (int)4>(cublasTransposeParams<T2>, const T1 *, T1 *, const T2 *)"
20037633419,3168,2692,4,1,1,256,1,1,32,"0,008","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void transpose_readWrite_alignment_kernel<double2, double2, (int)1, (bool)0, (int)5, (int)4, (int)4>(cublasTransposeParams<T2>, const T1 *, T1 *, const T2 *)"
20037637835,3136,2695,4,1,1,256,1,1,32,"0,008","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void transpose_readWrite_alignment_kernel<double2, double2, (int)1, (bool)0, (int)5, (int)4, (int)4>(cublasTransposeParams<T2>, const T1 *, T1 *, const T2 *)"
20037670923,2464,2697,,,,,,,,,,"0,197","79792,177",Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
20037683499,3648,2699,16,1,1,256,1,1,28,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyChunk2Data(const MemChunk *, const int *, double *, bool)::[lambda(int) (instance 1)]>(T1, int)"
20037688427,3616,2700,16,1,1,256,1,1,28,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyChunk2Data(const MemChunk *, const int *, double *, bool)::[lambda(int) (instance 1)]>(T1, int)"
20037693291,3616,2701,16,1,1,256,1,1,28,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyChunk2Data(const MemChunk *, const int *, double *, bool)::[lambda(int) (instance 1)]>(T1, int)"
20037698155,3616,2702,16,1,1,256,1,1,28,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyChunk2Data(const MemChunk *, const int *, double *, bool)::[lambda(int) (instance 1)]>(T1, int)"
20037703211,3584,2703,16,1,1,256,1,1,28,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyChunk2Data(const MemChunk *, const int *, double *, bool)::[lambda(int) (instance 1)]>(T1, int)"
20037708363,3584,2704,16,1,1,256,1,1,28,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyChunk2Data(const MemChunk *, const int *, double *, bool)::[lambda(int) (instance 1)]>(T1, int)"
20037727755,5856,2707,4,1,1,4,32,1,62,"0,000","0,008",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void vector_fft<(unsigned int)32, EPT<(unsigned int)8>, (unsigned int)32, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)"
20037735083,4960,2709,4,1,1,4,32,1,62,"0,000","0,008",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void vector_fft<(unsigned int)32, EPT<(unsigned int)8>, (unsigned int)32, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)"
20037741451,4960,2711,4,1,1,4,32,1,62,"0,000","0,008",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void vector_fft<(unsigned int)32, EPT<(unsigned int)8>, (unsigned int)32, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)"
20037775370,4928,2712,16,1,1,256,1,1,48,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<Solver::dothemagic_rot_complex_o1(double *, const double *, const double (*)[3][2], const double *)::[lambda(int) (instance 1)]>(T1, int)"
20037781642,5664,2714,4,1,1,4,32,1,62,"0,000","0,008",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void vector_fft<(unsigned int)32, EPT<(unsigned int)8>, (unsigned int)32, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)"
20037788746,4992,2716,4,1,1,4,32,1,62,"0,000","0,008",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void vector_fft<(unsigned int)32, EPT<(unsigned int)8>, (unsigned int)32, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)"
20037795146,4992,2718,4,1,1,4,32,1,62,"0,000","0,008",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void vector_fft<(unsigned int)32, EPT<(unsigned int)8>, (unsigned int)32, (unsigned int)8, (padding_t)1, (twiddle_t)0, (loadstore_modifier_t)3, (layout_t)0, unsigned int, double>(kernel_arguments_t<T9>)"
20037801546,3552,2721,16,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
20037806442,3584,2722,16,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
20037811338,3552,2723,16,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
20037833450,3520,2727,16,1,1,256,1,1,34,"0,000","0,000",,,,,NVIDIA A100-SXM4-40GB (0),1,,13,"void cuda_kernel_<CopyData2Chunk(const int *, double *, MemChunk *)::[lambda(int) (instance 1)]>(T1, int)"
